prospectid,total_tl,tot_closed_tl,tot_active_tl,total_tl_opened_l6m,tot_tl_closed_l6m,pct_tl_open_l6m,pct_tl_closed_l6m,pct_active_tl,pct_closed_tl,total_tl_opened_l12m,tot_tl_closed_l12m,pct_tl_open_l12m,pct_tl_closed_l12m,tot_missed_pmnt,auto_tl,cc_tl,consumer_tl,gold_tl,home_tl,pl_tl,secured_tl,unsecured_tl,other_tl,age_oldest_tl,age_newest_tl,time_since_recent_payment,time_since_first_deliquency,time_since_recent_deliquency,num_times_delinquent,max_delinquency_level,max_recent_level_of_deliq,num_deliq_6mts,num_deliq_12mts,num_deliq_6_12mts,max_deliq_6mts,max_deliq_12mts,num_times_30p_dpd,num_times_60p_dpd,num_std,num_std_6mts,num_std_12mts,num_sub,num_sub_6mts,num_sub_12mts,num_dbt,num_dbt_6mts,num_dbt_12mts,num_lss,num_lss_6mts,num_lss_12mts,recent_level_of_deliq,tot_enq,cc_enq,cc_enq_l6m,cc_enq_l12m,pl_enq,pl_enq_l6m,pl_enq_l12m,time_since_recent_enq,enq_l12m,enq_l6m,enq_l3m,maritalstatus,education,age,gender,netmonthlyincome,time_with_curr_empr,pct_of_active_tls_ever,pct_opened_tls_l6m_of_l12m,pct_currentbal_all_tl,cc_utilization,cc_flag,pl_utilization,pl_flag,pct_pl_enq_l6m_of_l12m,pct_cc_enq_l6m_of_l12m,pct_pl_enq_l6m_of_ever,pct_cc_enq_l6m_of_ever,max_unsec_exposure_inpct,hl_flag,gl_flag,last_prod_enq2,first_prod_enq2,credit_score,approved_flag
41951,4,2,2,0,1,0.0,0.25,0.5,0.5,0,1,0.0,0.25,0,1,1,0,0,0,0,2,2,2,66.0,15.0,46.0,35.0,4.0,9,3.0,3,1,2,1,3.0,3.0,0,0,12,4,9,0,0,0,0,0,0,0,0,0,3,14.0,1.0,0.0,0.0,3.0,0.0,3.0,5.0,9.0,4.0,4.0,Single,POST-GRADUATE,34,M,35000,131,0.5,0.0,0.837,0.965,1,,0,0.0,0.0,0.0,0.0,30.267,0,0,ConsumerLoan,AL,676,P2
41952,4,1,3,0,1,0.0,0.25,0.75,0.25,1,1,0.25,0.25,1,0,0,1,2,0,1,2,2,0,28.0,9.0,54.0,7.0,7.0,1,5.0,5,0,1,1,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10.0,0.0,0.0,0.0,2.0,0.0,1.0,219.0,3.0,0.0,0.0,Married,12TH,39,M,12,102,0.75,0.0,0.882,,0,0.732,1,0.0,0.0,0.0,0.0,7416.667,1,0,PL,ConsumerLoan,683,P2
41953,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,0,0,0,1,0,1,0,7.0,7.0,164.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,Married,OTHERS,28,M,18500,70,1.0,0.0,1.137,,0,1.137,1,0.0,0.0,0.0,0.0,2.162,0,0,others,others,686,P2
41954,3,0,3,3,0,1.0,0.0,1.0,0.0,3,0,1.0,0.0,1,0,0,2,0,0,0,0,3,1,5.0,5.0,63.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,15.0,11.0,Married,12TH,35,M,20000,63,1.0,1.0,0.572,,0,,0,0.0,0.0,0.0,0.0,1.691,0,0,ConsumerLoan,ConsumerLoan,614,P4
41955,19,13,6,0,0,0.0,0.0,0.316,0.684,1,2,0.053,0.105,0,1,2,9,0,1,6,2,17,0,109.0,11.0,18.0,18.0,3.0,12,93.0,33,3,7,4,33.0,33.0,6,2,153,20,46,0,0,0,0,0,0,0,0,0,3,15.0,4.0,1.0,1.0,4.0,3.0,4.0,19.0,8.0,7.0,3.0,Married,GRADUATE,39,M,60000,120,0.316,0.0,1.077,0.987,1,0.994,1,0.75,1.0,0.75,0.25,9.432,0,1,PL,CC,719,P1
41956,6,2,4,4,0,0.667,0.0,0.667,0.333,4,0,0.667,0.0,2,2,0,3,1,0,0,3,3,0,54.0,2.0,49.0,35.0,21.0,13,90.0,30,0,0,0,0.0,0.0,10,2,3,3,3,0,0,0,0,0,0,0,0,0,26,6.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,4.0,3.0,1.0,Married,SSC,27,F,8000,129,0.667,1.0,0.811,,0,,0,0.0,0.0,0.0,0.0,9.748,1,0,ConsumerLoan,others,677,P2
41957,5,1,4,0,1,0.0,0.2,0.8,0.2,1,1,0.2,0.2,0,1,0,3,0,0,0,1,4,1,148.0,11.0,112.0,34.0,34.0,1,13.0,13,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,2.0,0.0,0.0,Married,OTHERS,37,M,30000,159,0.8,0.0,0.255,,0,,0,0.0,0.0,0.0,0.0,1.945,0,0,ConsumerLoan,ConsumerLoan,689,P2
41958,4,1,3,1,1,0.25,0.25,0.75,0.25,1,1,0.25,0.25,0,0,0,3,0,0,0,0,4,1,17.0,4.0,72.0,12.0,11.0,2,28.0,28,0,1,1,0.0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,7.0,6.0,Married,SSC,43,M,32000,119,0.75,1.0,0.183,,0,,0,0.0,0.0,0.0,0.0,1.11,0,0,ConsumerLoan,AL,645,P4
41959,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,7.0,7.0,98.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0,0.0,0.0,3.0,0.0,3.0,214.0,4.0,0.0,0.0,Married,12TH,35,M,11500,40,1.0,0.0,0.417,,0,,0,0.0,0.0,0.0,0.0,1.304,0,0,PL,others,680,P2
41960,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,13.0,13.0,17.0,,,0,,0,0,0,0,,,0,0,13,5,11,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,0.0,0.0,0.0,Married,UNDER GRADUATE,32,M,22000,38,1.0,0.0,0.027,,0,,0,0.0,0.0,0.0,0.0,,0,0,others,others,690,P2
41961,3,2,1,1,1,0.333,0.333,0.333,0.667,1,1,0.333,0.333,0,1,0,0,2,0,0,3,0,0,62.0,4.0,132.0,35.0,15.0,6,89.0,29,0,0,0,,,4,3,16,6,12,0,0,0,0,0,0,0,0,0,29,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Married,12TH,32,M,27000,66,0.333,1.0,1.008,,0,,0,0.0,0.0,0.0,0.0,,1,0,others,others,677,P2
41962,2,0,2,0,0,0.0,0.0,1.0,0.0,2,0,1.0,0.0,0,0,0,1,0,0,0,0,2,1,12.0,12.0,115.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,13.0,9.0,4.0,Married,12TH,38,M,15000,77,1.0,0.0,0.0,,0,,0,0.0,0.0,0.0,0.0,1.007,0,0,ConsumerLoan,PL,659,P3
41963,5,3,2,0,0,0.0,0.0,0.4,0.6,0,0,0.0,0.0,0,0,0,0,0,0,0,4,1,5,72.0,45.0,66.0,35.0,16.0,5,156.0,3,0,0,0,,,4,2,33,4,10,0,0,0,0,0,0,0,0,0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0,1.0,Married,GRADUATE,38,M,25000,150,0.4,0.0,0.192,,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,others,others,665,P3
41964,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,26.0,26.0,88.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,768.0,0.0,0.0,0.0,Married,12TH,35,M,20000,182,1.0,0.0,0.102,,0,,0,0.0,0.0,0.0,0.0,,0,0,others,others,681,P2
41965,4,3,1,0,0,0.0,0.0,0.25,0.75,0,0,0.0,0.0,1,0,0,0,3,0,0,3,1,1,49.0,37.0,,27.0,27.0,1,16.0,16,0,0,0,,,0,0,12,0,0,0,0,0,0,0,0,0,0,0,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1589.0,0.0,0.0,0.0,Married,SSC,57,M,38000,124,0.25,0.0,1.0,,0,,0,0.0,0.0,0.0,0.0,,1,0,others,others,664,P3
41966,6,4,2,1,0,0.167,0.0,0.333,0.667,1,0,0.167,0.0,1,0,0,4,0,0,1,0,6,1,168.0,3.0,470.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,0.0,0.0,0.0,2.0,1.0,1.0,138.0,3.0,2.0,0.0,Married,GRADUATE,33,M,27000,66,0.333,1.0,0.705,,0,,1,1.0,0.0,0.5,0.0,0.395,0,0,PL,others,715,P1
41967,18,10,8,1,3,0.056,0.167,0.444,0.556,3,3,0.167,0.167,1,3,0,0,3,0,3,14,4,9,103.0,3.0,33.0,9.0,6.0,2,27.0,27,0,2,2,0.0,27.0,0,0,32,4,4,0,0,0,0,0,0,0,0,0,2,12.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,1.0,1.0,0.0,Married,OTHERS,41,M,28000,113,0.444,0.333,0.856,,0,1.394,1,0.0,0.0,0.0,0.0,3.571,1,0,others,others,703,P1
41968,11,6,5,0,1,0.0,0.091,0.455,0.545,5,5,0.455,0.455,0,1,0,8,2,0,0,3,8,0,68.0,8.0,71.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,5.0,2.0,2.0,Married,UNDER GRADUATE,29,M,17000,101,0.455,0.0,0.087,,0,,0,0.0,0.0,0.0,0.0,6.109,1,0,ConsumerLoan,others,680,P2
41969,23,20,3,3,5,0.13,0.217,0.13,0.87,5,7,0.217,0.304,2,0,0,0,22,1,0,23,0,0,56.0,1.0,63.0,28.0,13.0,7,41.0,10,0,0,0,0.0,0.0,2,0,63,2,3,0,0,0,0,0,0,0,0,0,3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,4.0,1.0,0.0,Married,SSC,36,M,48000,137,0.13,0.6,0.998,,0,,0,0.0,0.0,0.0,0.0,,1,1,HL,HL,686,P2
41970,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,78.0,78.0,1623.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2395.0,0.0,0.0,0.0,Married,SSC,45,F,15000,180,1.0,0.0,0.0,,0,,0,0.0,0.0,0.0,0.0,,0,0,others,others,700,P2
41971,5,3,2,0,0,0.0,0.0,0.4,0.6,0,0,0.0,0.0,1,1,0,0,1,0,0,5,0,3,66.0,15.0,76.0,31.0,4.0,14,91.0,61,1,1,0,24.0,24.0,10,6,1,0,1,0,0,0,0,0,0,0,0,0,24,12.0,0.0,0.0,0.0,2.0,2.0,2.0,11.0,4.0,3.0,3.0,Married,SSC,38,M,32000,111,0.4,0.0,0.974,,0,,0,1.0,0.0,1.0,0.0,,1,0,others,others,662,P3
41972,6,5,1,0,2,0.0,0.333,0.167,0.833,3,3,0.5,0.5,0,0,0,5,0,0,0,0,6,1,24.0,8.0,47.0,16.0,14.0,3,17.0,17,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,3.0,Married,UNDER GRADUATE,44,M,30000,363,0.167,0.0,0.4,,0,,0,0.0,0.0,0.0,0.0,0.563,0,0,ConsumerLoan,others,647,P4
41973,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,11.0,11.0,81.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,2.0,0.0,0.0,Married,GRADUATE,26,M,18000,122,1.0,0.0,0.87,,0,,0,0.0,0.0,0.0,0.0,,0,0,AL,AL,685,P2
41974,2,1,1,2,1,1.0,0.5,0.5,0.5,2,1,1.0,0.5,0,0,0,0,2,0,0,2,0,0,3.0,2.0,35.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,Married,12TH,37,M,18000,196,0.5,1.0,1.0,,0,,0,0.0,0.0,0.0,0.0,,1,0,others,others,682,P2
41975,2,0,2,2,0,1.0,0.0,1.0,0.0,2,0,1.0,0.0,2,0,0,1,0,0,0,0,2,1,3.0,3.0,,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,Married,OTHERS,38,M,16000,248,1.0,1.0,0.814,,0,,0,0.0,0.0,0.0,0.0,2.081,0,0,others,others,678,P2
41976,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,33.0,33.0,397.0,,,0,,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,993.0,0.0,0.0,0.0,Single,GRADUATE,24,M,32000,29,0.0,0.0,0.0,,0,,0,0.0,0.0,0.0,0.0,,0,0,others,others,697,P2
41977,17,17,0,0,1,0.0,0.059,0.0,1.0,0,1,0.0,0.059,0,0,0,0,13,0,0,17,0,4,56.0,15.0,55.0,14.0,14.0,1,12.0,12,0,0,0,,0.0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,2.0,2.0,Married,GRADUATE,30,M,18000,150,0.0,0.0,0.0,,0,,0,0.0,0.0,0.0,0.0,,1,0,ConsumerLoan,others,674,P2
41978,14,8,6,2,2,0.143,0.143,0.429,0.571,4,2,0.286,0.143,2,1,1,3,5,0,3,6,8,1,161.0,3.0,43.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,2.0,0.0,1.0,5.0,3.0,3.0,8.0,8.0,5.0,4.0,Married,12TH,49,M,29000,227,0.429,0.5,0.695,1.0,1,0.614,1,1.0,0.0,0.6,0.0,2.888,1,0,ConsumerLoan,ConsumerLoan,693,P2
41979,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,7.0,7.0,69.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,1.0,0.0,0.0,Married,SSC,32,M,40000,191,1.0,0.0,0.96,,0,,0,0.0,0.0,0.0,0.0,,0,0,others,others,672,P2
41980,5,2,3,2,2,0.4,0.4,0.6,0.4,3,2,0.6,0.4,1,0,1,4,0,0,0,0,5,0,19.0,2.0,80.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,26.0,4.0,4.0,4.0,Single,GRADUATE,29,M,24500,31,0.6,0.667,0.62,1.0,1,,0,0.0,1.0,0.0,1.0,2.337,0,0,ConsumerLoan,ConsumerLoan,652,P4
41981,2,2,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,2,0,1,196.0,40.0,1024.0,,,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1196.0,0.0,0.0,0.0,Married,12TH,26,M,13500,118,0.0,0.0,0.0,,0,,0,0.0,0.0,0.0,0.0,,0,0,others,others,738,P1
41982,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,20.0,20.0,51.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,Married,12TH,44,M,28900,249,1.0,0.0,0.559,,0,,0,0.0,0.0,0.0,0.0,,0,0,others,ConsumerLoan,668,P3
41983,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,2.0,2.0,49.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,0.0,0.0,0.0,2.0,2.0,2.0,14.0,8.0,8.0,8.0,Single,12TH,23,M,28500,51,1.0,1.0,1.0,,0,,0,1.0,0.0,1.0,0.0,0.789,0,0,ConsumerLoan,ConsumerLoan,631,P4
41984,23,16,7,1,0,0.043,0.0,0.304,0.696,3,0,0.13,0.0,1,0,0,17,0,0,1,5,18,5,129.0,3.0,49.0,30.0,12.0,5,30.0,30,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,28.0,2.0,2.0,2.0,2.0,0.0,0.0,61.0,8.0,7.0,3.0,Married,12TH,38,M,65000,80,0.304,0.333,0.478,,0,0.371,1,0.0,1.0,0.0,1.0,5.632,0,0,ConsumerLoan,ConsumerLoan,686,P2
41985,3,1,2,1,0,0.333,0.0,0.667,0.333,1,0,0.333,0.0,1,0,0,0,1,0,0,3,0,2,74.0,6.0,56.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,Married,SSC,44,F,13000,67,0.667,1.0,0.956,,0,,0,0.0,0.0,0.0,0.0,,1,0,others,others,702,P1
41986,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,7.0,7.0,78.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,5.0,2.0,2.0,Married,OTHERS,43,M,18000,66,1.0,0.0,0.184,,0,,0,0.0,0.0,0.0,0.0,0.75,0,0,ConsumerLoan,ConsumerLoan,663,P3
41987,3,3,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,1,2,0,0,2,1,0,124.0,19.0,447.0,,,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,Married,GRADUATE,36,M,10000,129,0.0,0.0,0.0,,0,,0,0.0,0.0,0.0,0.0,,1,0,others,others,718,P1
41988,2,1,1,0,0,0.0,0.0,0.5,0.5,0,0,0.0,0.0,0,1,0,0,0,0,1,1,1,0,40.0,32.0,47.0,23.0,13.0,2,25.0,2,0,0,0,0.0,0.0,0,0,14,0,0,3,0,0,0,0,0,0,0,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,954.0,0.0,0.0,0.0,Married,GRADUATE,28,M,18000,71,0.5,0.0,0.283,,0,,1,0.0,0.0,0.0,0.0,,0,0,others,others,685,P2
41989,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,22.0,22.0,205.0,,,0,,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,729.0,0.0,0.0,0.0,Married,GRADUATE,46,M,28345,344,1.0,0.0,0.193,,0,,0,0.0,0.0,0.0,0.0,,0,0,others,others,681,P2
41990,5,2,3,2,0,0.4,0.0,0.6,0.4,2,0,0.4,0.0,1,1,1,2,0,0,1,1,4,0,75.0,2.0,35.0,31.0,26.0,5,40.0,7,0,0,0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20.0,4.0,2.0,2.0,7.0,2.0,2.0,52.0,7.0,5.0,3.0,Married,GRADUATE,30,M,34000,56,0.6,1.0,0.926,,1,1.0,1,1.0,1.0,0.286,0.5,11.92,0,0,CC,others,647,P4
41991,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,1,0,0,0,1,0,0,1,0,0,4.0,4.0,,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,Married,SSC,34,M,30000,154,1.0,1.0,1.02,,0,,0,0.0,0.0,0.0,0.0,,1,0,ConsumerLoan,ConsumerLoan,681,P2
41992,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,18.0,18.0,68.0,,,0,,0,0,0,0,,,0,0,17,4,10,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,132.0,2.0,1.0,0.0,Single,SSC,22,M,12000,45,1.0,0.0,0.526,,0,,0,0.5,0.0,0.5,0.0,,0,0,PL,others,686,P2
41993,2,0,2,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,1,0,0,0,1,1,1,51.0,48.0,79.0,32.0,4.0,12,118.0,89,2,8,6,89.0,118.0,8,8,23,3,3,0,0,0,0,0,0,0,0,0,89,10.0,2.0,0.0,1.0,0.0,0.0,0.0,28.0,5.0,4.0,4.0,Married,12TH,37,M,25000,65,1.0,0.0,0.204,,0,,0,0.0,0.0,0.0,0.0,0.68,0,0,others,CC,653,P4
41994,3,1,2,0,0,0.0,0.0,0.667,0.333,1,0,0.333,0.0,0,1,0,2,0,0,0,1,2,0,59.0,12.0,80.0,,,0,,0,0,0,0,0.0,0.0,0,0,30,5,11,3,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,Married,SSC,31,M,18000,125,0.667,0.0,0.0,,0,,0,0.0,0.0,0.0,0.0,1.799,0,0,ConsumerLoan,ConsumerLoan,698,P2
41995,7,2,5,1,2,0.143,0.286,0.714,0.286,5,2,0.714,0.286,1,2,0,3,0,0,1,2,5,1,28.0,6.0,64.0,21.0,21.0,1,25.0,25,0,0,0,0.0,0.0,0,0,5,4,5,0,0,0,0,0,0,0,0,0,25,14.0,0.0,0.0,0.0,1.0,0.0,1.0,14.0,5.0,2.0,2.0,Married,GRADUATE,34,M,60000,101,0.714,0.2,0.831,,0,0.96,1,0.0,0.0,0.0,0.0,3.201,0,0,ConsumerLoan,ConsumerLoan,668,P3
41996,6,4,2,0,0,0.0,0.0,0.333,0.667,0,0,0.0,0.0,2,0,0,0,4,0,0,6,0,2,65.0,37.0,,20.0,19.0,2,12.0,1,0,0,0,,,0,0,37,4,10,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1113.0,0.0,0.0,0.0,Single,SSC,26,M,26000,51,0.333,0.0,0.48,,0,,0,0.0,0.0,0.0,0.0,,1,0,others,others,687,P2
41997,2,1,1,1,0,0.5,0.0,0.5,0.5,2,1,1.0,0.5,0,1,0,0,1,0,0,2,0,0,10.0,6.0,58.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,1.0,0.0,0.0,6.0,2.0,5.0,90.0,7.0,3.0,1.0,Single,12TH,30,M,15000,146,0.5,0.5,0.961,,0,,0,0.4,0.0,0.333,0.0,,1,0,PL,others,676,P2
41998,2,0,2,0,0,0.0,0.0,1.0,0.0,2,0,1.0,0.0,0,0,0,2,0,0,0,0,2,0,8.0,7.0,85.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0,0.0,0.0,4.0,4.0,4.0,14.0,6.0,4.0,2.0,Married,12TH,33,F,18000,78,1.0,0.0,0.286,,0,,0,1.0,0.0,1.0,0.0,2.522,0,0,PL,ConsumerLoan,668,P3
41999,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,1,0,0,1,0,0,0,0,1,0,8.0,8.0,,,,0,,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,3.0,1.0,1.0,Single,SSC,26,M,40000,102,1.0,0.0,1.0,,0,,0,0.0,0.0,0.0,0.0,0.33,0,0,ConsumerLoan,HL,680,P2
42000,4,2,2,0,2,0.0,0.5,0.5,0.5,2,2,0.5,0.5,0,0,0,3,0,0,1,0,4,0,18.0,7.0,61.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,3.0,0.0,3.0,217.0,3.0,0.0,0.0,Married,12TH,50,F,17500,66,0.5,0.0,0.805,,0,0.946,1,0.0,0.0,0.0,0.0,4.823,0,0,PL,ConsumerLoan,679,P2
42001,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,78.0,78.0,996.0,,,0,,0,0,0,0,,,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,Married,GRADUATE,26,M,60000,131,1.0,0.0,0.0,,0,,0,0.0,0.0,0.0,0.0,1.333,0,0,others,PL,669,P2
42002,11,10,1,0,0,0.0,0.0,0.091,0.909,0,1,0.0,0.091,0,0,0,0,11,0,0,11,0,0,48.0,19.0,328.0,31.0,29.0,2,10.0,10,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,Married,GRADUATE,29,M,23000,53,0.091,0.0,0.0,,0,,0,0.0,0.0,0.0,0.0,,1,0,others,others,662,P3
42003,3,2,1,1,1,0.333,0.333,0.333,0.667,2,1,0.667,0.333,0,1,0,1,0,0,0,1,2,1,53.0,4.0,77.0,,,0,,0,0,0,0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,3.0,2.0,1.0,Married,GRADUATE,44,M,30000,188,0.333,0.5,0.167,,0,,0,0.0,0.0,0.0,0.0,1.495,0,0,ConsumerLoan,others,684,P2
42004,6,3,3,0,3,0.0,0.5,0.5,0.5,3,3,0.5,0.5,0,0,0,4,0,0,0,0,6,2,16.0,6.0,79.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0,0.0,0.0,2.0,0.0,2.0,291.0,5.0,0.0,0.0,Married,SSC,57,M,45000,70,0.5,0.0,0.315,,0,,0,0.0,0.0,0.0,0.0,2.804,0,0,others,others,681,P2
42005,6,2,4,3,1,0.5,0.167,0.667,0.333,3,1,0.5,0.167,2,0,0,4,0,0,2,0,6,0,30.0,2.0,111.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0.0,0.0,0.0,2.0,1.0,1.0,95.0,3.0,3.0,0.0,Single,GRADUATE,27,M,25000,63,0.667,1.0,0.676,,0,0.843,1,1.0,0.0,0.5,0.0,3.124,0,0,others,ConsumerLoan,688,P2
